"Survey Year","Trip identifier","Vessel name","Trip start date","Trip end date","GMA","PFMA","Set number","Set date","Start latitude","Start longitude","End latitude","End longitude","Bottom depth (m)","Tow duration (min)","Distance towed (m)","Vessel speed (m/min)","Trawl door spread (m)","Trawl mouth opening height (m)"
2018,"84210","NORDIC PEARL","2018-05-18","2018-06-14","03","124","116","2018-05-31","49.278066","-126.507150","49.264616","-126.488250","74.000000",21,"2030.000","98.33530","60.00","3.9"
2018,"84210","NORDIC PEARL","2018-05-18","2018-06-14","03","123","117","2018-06-02","48.945700","-125.660616","48.946833","-125.684950","90.000000",21,"1790.000","86.66840","59.20","3.5"
2018,"84210","NORDIC PEARL","2018-05-18","2018-06-14","03","123","118","2018-06-02","48.929166","-125.710800","48.929200","-125.736366","96.000000",22,"1870.000","91.66850","59.70","3.4"
2018,"84210","NORDIC PEARL","2018-05-18","2018-06-14","03","124","119","2018-06-02","48.883600","-125.798250","48.869983","-125.811666","50.000000",21,"1810.000","90.00180","54.90","3.6"
2018,"84210","NORDIC PEARL","2018-05-18","2018-06-14","03","124","120","2018-06-02","48.855200","-126.107833","48.870783","-126.112300","91.000000",21,"1760.000","85.00170","57.40","3.7"
2018,"84210","NORDIC PEARL","2018-05-18","2018-06-14","03","124","121","2018-06-02","48.855733","-126.196483","48.840183","-126.189616","122.000000",21,"1800.000","88.33510","62.60","3.4"
2018,"84210","NORDIC PEARL","2018-05-18","2018-06-14","03","124","122","2018-06-02","48.837750","-126.211883","48.851833","-126.223966","130.000000",22,"1800.000","88.33510","63.20","3.3"
2018,"84210","NORDIC PEARL","2018-05-18","2018-06-14","03","124","123","2018-06-02","48.967516","-126.217300","48.983550","-126.227400","105.000000",21,"1930.000","95.00190","64.20","3.3"
2018,"84210","NORDIC PEARL","2018-05-18","2018-06-14","04","126","125","2018-06-03","49.806450","-127.649783","49.822583","-127.650100","165.000000",21,"1790.000","88.33510","63.30","3.4"
2018,"84210","NORDIC PEARL","2018-05-18","2018-06-14","04","126","126","2018-06-03","49.762083","-127.629866","49.759566","-127.653866","236.000000",21,"1750.000","96.66860","66.00","3.3"
2018,"84210","NORDIC PEARL","2018-05-18","2018-06-14","04","126","127","2018-06-03","49.757866","-127.540266","49.762683","-127.563033","200.000000",21,"1730.000","88.33510","64.00","3.0"
2018,"84210","NORDIC PEARL","2018-05-18","2018-06-14","04","126","128","2018-06-03","49.757200","-127.535550","49.745950","-127.514866","175.000000",22,"1950.000","95.00190","72.00","3.2"
2018,"84210","NORDIC PEARL","2018-05-18","2018-06-14","04","125","130","2018-06-03","49.685316","-127.266900","49.676966","-127.242233","126.000000",20,"2010.000","96.66860","65.80","3.4"
2018,"84210","NORDIC PEARL","2018-05-18","2018-06-14","04","125","131","2018-06-03","49.614883","-127.346550","49.606000","-127.323100","160.000000",22,"1960.000","95.00190","67.90","3.4"
2018,"84210","NORDIC PEARL","2018-05-18","2018-06-14","04","125","132","2018-06-04","49.568133","-127.268300","49.581400","-127.279016","184.000000",21,"1670.000","86.66840","68.20","3.2"
2018,"84210","NORDIC PEARL","2018-05-18","2018-06-14","04","125","133","2018-06-04","49.357250","-127.137050","49.341800","-127.127150","150.000000",19,"1860.000","100.00200","64.10","4.8"
2018,"84210","NORDIC PEARL","2018-05-18","2018-06-14","04","125","134","2018-06-04","49.266500","-127.126150","49.257966","-127.107800","369.000000",24,"1640.000","83.33500","70.60","3.3"
2018,"84210","NORDIC PEARL","2018-05-18","2018-06-14","04","125","135","2018-06-04","49.235683","-127.071683","49.250616","-127.079483","302.000000",21,"1760.000","86.66840","58.20","3.6"
2018,"84210","NORDIC PEARL","2018-05-18","2018-06-14","04","125","136","2018-06-04","49.195150","-126.954616","49.183766","-126.935016","203.000000",20,"1910.000","93.33520","70.10","3.1"
2018,"84210","NORDIC PEARL","2018-05-18","2018-06-14","04","125","137","2018-06-04","49.122600","-126.942416","49.107316","-126.931383","347.000000",20,"1880.000","91.66850","68.10","3.4"
2018,"84210","NORDIC PEARL","2018-05-18","2018-06-14","04","124","138","2018-06-04","49.122266","-126.888633","49.139783","-126.887066","204.000000",21,"1950.000","95.00190","69.10","3.1"
2018,"84210","NORDIC PEARL","2018-05-18","2018-06-14","04","124","139","2018-06-04","49.105833","-126.834100","49.092683","-126.820416","185.000000",20,"1770.000","86.66840","68.10","3.0"
2018,"84210","NORDIC PEARL","2018-05-18","2018-06-14","04","124","140","2018-06-04","49.173416","-126.776716","49.189766","-126.775600","132.000000",22,"1820.000","88.33510","61.30","3.5"
2018,"84210","NORDIC PEARL","2018-05-18","2018-06-14","03","124","141","2018-06-05","49.086166","-126.491316","49.092616","-126.515400","132.000000",21,"1900.000","93.33520","67.90","3.3"
2018,"84210","NORDIC PEARL","2018-05-18","2018-06-14","03","124","142","2018-06-05","49.117516","-126.524050","49.131500","-126.538666","125.000000",22,"1890.000","93.33520","68.90","3.2"
2018,"84210","NORDIC PEARL","2018-05-18","2018-06-14","03","124","143","2018-06-05","49.149916","-126.544600","49.164133","-126.558283","120.000000",21,"1870.000","91.66850","68.20","3.4"
2018,"84210","NORDIC PEARL","2018-05-18","2018-06-14","03","124","144","2018-06-05","49.239750","-126.462116","49.230766","-126.438850","75.000000",21,"1970.000","96.66860","63.40","3.4"
2018,"84210","NORDIC PEARL","2018-05-18","2018-06-14","03","124","146","2018-06-06","49.151766","-126.398366","49.137750","-126.384266","95.000000",21,"1870.000","91.66850","59.60","3.8"
2018,"84210","NORDIC PEARL","2018-05-18","2018-06-14","03","124","148","2018-06-06","49.111983","-126.354483","49.096616","-126.346133","96.000000",21,"1810.000","88.33510","59.80","3.8"
2018,"84210","NORDIC PEARL","2018-05-18","2018-06-14","03","124","149","2018-06-06","49.112400","-126.265166","49.127616","-126.270550","69.000000",20,"1740.000","85.00170","56.80","4.2"
2018,"84210","NORDIC PEARL","2018-05-18","2018-06-14","03","124","150","2018-06-06","49.146300","-126.213816","49.131083","-126.210633","59.000000",21,"1710.000","83.33500","53.80","4.1"
2018,"84210","NORDIC PEARL","2018-05-18","2018-06-14","03","124","151","2018-06-06","49.108966","-126.191650","49.098616","-126.181350","59.000000",17,"1370.000","81.66830","53.60","4.3"
2018,"84210","NORDIC PEARL","2018-05-18","2018-06-14","03","124","152","2018-06-06","49.036816","-126.275850","49.023100","-126.264150","98.000000",21,"1750.000","86.66840","61.10","3.9"
2018,"84210","NORDIC PEARL","2018-05-18","2018-06-14","03","124","153","2018-06-06","48.936033","-126.426566","48.948316","-126.443083","155.000000",21,"1820.000","90.00180","64.40","3.5"
2018,"84210","NORDIC PEARL","2018-05-18","2018-06-14","03","124","154","2018-06-06","48.971133","-126.500033","48.984216","-126.518016","159.000000",21,"1960.000","96.66860","65.30","3.6"
2018,"84210","NORDIC PEARL","2018-05-18","2018-06-14","03","124","155","2018-06-06","48.994833","-126.560550","49.009450","-126.574700","164.000000",20,"1930.000","95.00190","65.10","3.4"
2018,"84210","NORDIC PEARL","2018-05-18","2018-06-14","03","124","156","2018-06-06","49.005516","-126.664400","49.009566","-126.688266","194.000000",22,"1800.000","88.33510","65.80","3.6"
2018,"84210","NORDIC PEARL","2018-05-18","2018-06-14","04","124","157","2018-06-06","49.121416","-126.741050","49.127350","-126.765566","143.000000",20,"1910.000","93.33520","67.90","3.5"
2018,"84210","NORDIC PEARL","2018-05-18","2018-06-14","04","124","158","2018-06-07","49.098383","-126.811533","49.086316","-126.793083","175.000000",23,"1900.000","93.33520","66.90","3.1"
2018,"84210","NORDIC PEARL","2018-05-18","2018-06-14","04","124","159","2018-06-07","49.066950","-126.889983","49.052783","-126.876516","347.000000",20,"1860.000","93.33520","71.80","3.4"
2018,"84210","NORDIC PEARL","2018-05-18","2018-06-14","04","124","160","2018-06-07","49.006950","-126.844900","48.997850","-126.825333","477.000000",21,"1750.000","86.66840","70.10","3.4"
2018,"84210","NORDIC PEARL","2018-05-18","2018-06-14","04","124","161","2018-06-07","49.012333","-126.765266","49.002616","-126.743633","268.000000",21,"1920.000","91.66850","71.00","3.4"
2018,"84210","NORDIC PEARL","2018-05-18","2018-06-14","03","124","162","2018-06-07","48.954266","-126.711683","48.946300","-126.690016","422.000000",21,"1820.000","88.33510","71.90","3.3"
2018,"84210","NORDIC PEARL","2018-05-18","2018-06-14","03","124","163","2018-06-07","48.878500","-126.409600","48.864933","-126.391816","166.000000",21,"1990.000","96.66860","69.80","3.5"
2018,"84210","NORDIC PEARL","2018-05-18","2018-06-14","03","124","164","2018-06-07","48.846200","-126.493833","48.832200","-126.481250","194.000000",20,"1810.000","88.33510","70.00","3.5"
2018,"84210","NORDIC PEARL","2018-05-18","2018-06-14","03","124","165","2018-06-07","48.772566","-126.534600","48.762333","-126.516383","386.000000",21,"1760.000","85.00170","70.80","3.4"
2018,"84210","NORDIC PEARL","2018-05-18","2018-06-14","03","124","166","2018-06-08","48.716316","-126.245116","48.731033","-126.257483","193.000000",21,"1870.000","93.33520","64.30","3.4"
2018,"84210","NORDIC PEARL","2018-05-18","2018-06-14","03","124","167","2018-06-08","48.764750","-126.124733","48.752900","-126.106983","116.000000",22,"1850.000","90.00180","64.40","3.6"
2018,"84210","NORDIC PEARL","2018-05-18","2018-06-14","03","123","168","2018-06-08","48.689950","-125.973933","48.679950","-125.953650","89.000000",21,"1860.000","90.00180","63.50","3.7"
2018,"84210","NORDIC PEARL","2018-05-18","2018-06-14","03","123","169","2018-06-08","48.729366","-125.693650","48.732766","-125.670433","167.000000",24,"1750.000","90.00180","67.40","3.0"
2018,"84210","NORDIC PEARL","2018-05-18","2018-06-14","03","123","170","2018-06-08","48.818583","-125.573550","48.810416","-125.595983","53.000000",22,"1880.000","96.66860","56.40","3.9"
2018,"84210","NORDIC PEARL","2018-05-18","2018-06-14","03","123","171","2018-06-08","48.703350","-125.567583","48.706500","-125.542683","109.000000",21,"1870.000","90.00180","64.40","3.5"
2018,"84210","NORDIC PEARL","2018-05-18","2018-06-14","03","123","172","2018-06-08","48.727300","-125.424566","48.717866","-125.406000","113.000000",21,"1720.000","83.33500","62.70","3.7"
2018,"84210","NORDIC PEARL","2018-05-18","2018-06-14","03","123","173","2018-06-09","48.741566","-125.319616","48.730850","-125.337083","111.000000",21,"1750.000","86.66840","59.30","3.7"
2018,"84210","NORDIC PEARL","2018-05-18","2018-06-14","03","123","174","2018-06-09","48.613300","-125.347333","48.604900","-125.369666","122.000000",21,"1890.000","93.33520","62.00","3.6"
2018,"84210","NORDIC PEARL","2018-05-18","2018-06-14","03","123","175","2018-06-09","48.595166","-125.356150","48.593383","-125.333533","127.000000",21,"1680.000","83.33500","61.30","3.6"
2018,"84210","NORDIC PEARL","2018-05-18","2018-06-14","03","123","176","2018-06-09","48.607200","-125.488866","48.612716","-125.512983","168.000000",21,"1880.000","91.66850","64.50","3.6"
2018,"84210","NORDIC PEARL","2018-05-18","2018-06-14","03","123","177","2018-06-09","48.609900","-125.514916","48.610550","-125.537183","150.000000",21,"1640.000","80.00160","57.30","3.8"
2018,"84210","NORDIC PEARL","2018-05-18","2018-06-14","03","123","178","2018-06-09","48.630150","-125.594616","48.629250","-125.571600","100.000000",21,"1700.000","90.00180","58.00","3.9"
2018,"84210","NORDIC PEARL","2018-05-18","2018-06-14","03","123","179","2018-06-09","48.547566","-125.761750","48.546450","-125.738700","81.000000",21,"1710.000","83.33500","62.60","3.7"
2018,"84210","NORDIC PEARL","2018-05-18","2018-06-14","03","123","180","2018-06-09","48.524416","-125.604066","48.521016","-125.579633","82.000000",21,"1840.000","90.00180","58.40","3.6"
2018,"84210","NORDIC PEARL","2018-05-18","2018-06-14","03","123","181","2018-06-09","48.477816","-125.510383","48.490666","-125.493366","89.000000",21,"1900.000","93.33520","59.40","3.8"
2018,"84210","NORDIC PEARL","2018-05-18","2018-06-14","03","124","182","2018-06-10","48.603083","-126.146883","48.587033","-126.144616","177.000000",20,"1790.000","90.00180","65.70","3.1"
2018,"84210","NORDIC PEARL","2018-05-18","2018-06-14","03","123","183","2018-06-10","48.514033","-126.171766","48.530733","-126.174850","276.000000",21,"1870.000","91.66850","65.20","3.8"
2018,"84210","NORDIC PEARL","2018-05-18","2018-06-14","03","123","184","2018-06-10","48.513366","-126.141900","48.499383","-126.126983","196.000000",20,"1910.000","93.33520","66.40","3.5"
2018,"84210","NORDIC PEARL","2018-05-18","2018-06-14","03","123","185","2018-06-10","48.459650","-126.143233","48.443916","-126.141983","265.000000",21,"1750.000","85.00170","64.80","3.6"
2018,"84210","NORDIC PEARL","2018-05-18","2018-06-14","03","123","186","2018-06-10","48.395883","-126.045950","48.397400","-126.070083","242.000000",21,"1800.000","88.33510","64.00","3.7"
2018,"84210","NORDIC PEARL","2018-05-18","2018-06-14","03","123","187","2018-06-10","48.355783","-126.093350","48.355200","-126.070666","431.000000",24,"1680.000","81.66830","69.10","3.6"
2018,"84210","NORDIC PEARL","2018-05-18","2018-06-14","03","123","188","2018-06-10","48.306916","-125.913816","48.297316","-125.932383","277.000000",21,"1740.000","85.00170","66.30","3.5"
2018,"84210","NORDIC PEARL","2018-05-18","2018-06-14","03","123","189","2018-06-10","48.290833","-125.866500","48.274816","-125.870866","302.000000",21,"1810.000","88.33510","68.10","3.5"
2018,"84210","NORDIC PEARL","2018-05-18","2018-06-14","03","123","190","2018-06-11","48.418966","-125.796933","48.416383","-125.772983","135.000000",20,"1800.000","88.33510","59.60","3.4"
2018,"84210","NORDIC PEARL","2018-05-18","2018-06-14","03","123","191","2018-06-11","48.309366","-125.665783","48.307383","-125.692916","147.000000",21,"2020.000","98.33530","58.20","4.3"
2018,"84210","NORDIC PEARL","2018-05-18","2018-06-14","03","123","192","2018-06-11","48.321950","-125.658450","48.306866","-125.648583","141.000000",21,"1830.000","90.00180","62.60","4.4"
2018,"84210","NORDIC PEARL","2018-05-18","2018-06-14","03","123","193","2018-06-11","48.342750","-125.634300","48.341816","-125.610216","140.000000",21,"1790.000","86.66840","60.60","3.7"
2018,"84210","NORDIC PEARL","2018-05-18","2018-06-14","03","123","195","2018-06-11","48.377633","-125.635950","48.360983","-125.637133","143.000000",20,"1850.000","90.00180","63.80","3.7"
2018,"84210","NORDIC PEARL","2018-05-18","2018-06-14","03","121","197","2018-06-11","48.452816","-125.143033","48.457100","-125.120300","163.000000",21,"1750.000","85.00170","62.60","3.2"
2018,"84210","NORDIC PEARL","2018-05-18","2018-06-14","03","121","198","2018-06-12","48.461016","-125.226933","48.457983","-125.201616","152.000000",21,"1900.000","93.33520","69.10","2.9"
2018,"84210","NORDIC PEARL","2018-05-18","2018-06-14","03","121","199","2018-06-12","48.494916","-125.252783","48.496733","-125.279033","143.000000",21,"1950.000","96.66860","65.40","3.6"
2018,"84210","NORDIC PEARL","2018-05-18","2018-06-14","03","123","201","2018-06-12","48.679850","-125.184066","48.666566","-125.170383","75.000000",21,"1790.000","90.00180","57.70","3.9"
2018,"84210","NORDIC PEARL","2018-05-18","2018-06-14","03","121","202","2018-06-12","48.612450","-124.970983","48.606583","-124.947483","64.000000",20,"1850.000","95.00190","54.40","3.8"
2021,"85950","NORDIC PEARL","2021-05-14","2021-06-11","04","127","1","2021-05-16","50.459000","-128.536566","50.472483","-128.551066","263.000000",20,"1900.000","93.33520","60.40",NA
2021,"85950","NORDIC PEARL","2021-05-14","2021-06-11","04","127","2","2021-05-16","50.463616","-128.527166","50.450616","-128.509300","214.000000",20,"1920.000","91.66850","64.00",NA
2021,"85950","NORDIC PEARL","2021-05-14","2021-06-11","04","127","4","2021-05-16","50.344483","-128.410116","50.344250","-128.386066","345.000000",20,"1710.000","93.33520","61.60",NA
2021,"85950","NORDIC PEARL","2021-05-14","2021-06-11","04","127","5","2021-05-16","50.372616","-128.387633","50.365183","-128.363850","213.000000",19,"1880.000","96.66860","67.70",NA
2021,"85950","NORDIC PEARL","2021-05-14","2021-06-11","04","127","6","2021-05-16","50.365666","-128.346350","50.370800","-128.370350","207.000000",20,"1800.000","91.66850","63.10",NA
2021,"85950","NORDIC PEARL","2021-05-14","2021-06-11","04","127","8","2021-05-16","50.322783","-128.282066","50.315383","-128.260700","214.000000",19,"1730.000","91.66850","59.10",NA
2021,"85950","NORDIC PEARL","2021-05-14","2021-06-11","04","127","9","2021-05-16","50.085733","-128.003666","50.070550","-127.991000","184.000000",20,"1920.000","91.66850","60.90",NA
2021,"85950","NORDIC PEARL","2021-05-14","2021-06-11","04","126","10","2021-05-17","49.947916","-127.781883","49.944733","-127.755416","174.000000",21,"1930.000","93.33520","66.70",NA
2021,"85950","NORDIC PEARL","2021-05-14","2021-06-11","04","126","11","2021-05-17","49.905516","-127.704550","49.892250","-127.685550","149.000000",21,"2010.000","90.00180","64.00",NA
2021,"85950","NORDIC PEARL","2021-05-14","2021-06-11","04","126","12","2021-05-17","49.916016","-127.389900","49.919400","-127.416900","59.000000",21,"1980.000","88.33510","58.90",NA
2021,"85950","NORDIC PEARL","2021-05-14","2021-06-11","04","126","13","2021-05-17","49.889883","-127.372250","49.899516","-127.348633","63.000000",21,"2010.000","88.33510","57.40",NA
2021,"85950","NORDIC PEARL","2021-05-14","2021-06-11","04","126","14","2021-05-17","49.810200","-127.313450","49.823383","-127.332783","78.000000",20,"2020.000","91.66850","58.20",NA
2021,"85950","NORDIC PEARL","2021-05-14","2021-06-11","04","126","15","2021-05-17","49.781950","-127.417250","49.799416","-127.413100","82.000000",20,"1970.000","91.66850","58.90",NA
2021,"85950","NORDIC PEARL","2021-05-14","2021-06-11","04","126","16","2021-05-17","49.703266","-127.581216","49.689233","-127.568866","472.000000",20,"1800.000","95.00190","74.50",NA
2021,"85950","NORDIC PEARL","2021-05-14","2021-06-11","04","126","17","2021-05-17","49.723550","-127.437566","49.714266","-127.421350","109.000000",15,"1560.000","91.66850","67.60",NA
2021,"85950","NORDIC PEARL","2021-05-14","2021-06-11","04","125","18","2021-05-18","49.759566","-127.075600","49.747500","-127.056650","58.000000",21,"1910.000","86.66840","57.20",NA
2021,"85950","NORDIC PEARL","2021-05-14","2021-06-11","04","125","19","2021-05-18","49.736900","-127.073333","49.750950","-127.092283","65.000000",20,"2080.000","90.00180","59.70",NA
2021,"85950","NORDIC PEARL","2021-05-14","2021-06-11","04","125","20","2021-05-18","49.684750","-127.270300","49.700433","-127.281866","126.000000",20,"1930.000","88.33510","62.50",NA
2021,"85950","NORDIC PEARL","2021-05-14","2021-06-11","04","125","21","2021-05-18","49.667650","-127.148550","49.650716","-127.135216","114.000000",20,"2020.000","106.66880","61.10",NA
2021,"85950","NORDIC PEARL","2021-05-14","2021-06-11","04","125","22","2021-05-18","49.645000","-127.056483","49.660883","-127.069000","93.400000",21,"1980.000","91.66850","60.70",NA
2021,"85950","NORDIC PEARL","2021-05-14","2021-06-11","04","125","23","2021-05-18","49.617833","-127.288816","49.601616","-127.280050","144.000000",21,"1910.000","88.33510","64.00",NA
2021,"85950","NORDIC PEARL","2021-05-14","2021-06-11","04","125","24","2021-05-18","49.580300","-127.243733","49.564933","-127.226933","147.000000",21,"2100.000","93.33520","63.90",NA
2021,"85950","NORDIC PEARL","2021-05-14","2021-06-11","04","125","25","2021-05-18","49.542450","-127.255950","49.527100","-127.249333","175.000000",23,"1770.000","88.33510","60.90",NA
2021,"85950","NORDIC PEARL","2021-05-14","2021-06-11","04","125","26","2021-05-18","49.524133","-127.228166","49.540616","-127.238583","158.300000",22,"1980.000","95.00190","66.40",NA
2021,"85950","NORDIC PEARL","2021-05-14","2021-06-11","04","125","27","2021-05-18","49.422600","-127.194483","49.422483","-127.168666","165.000000",21,"1870.000","88.33510","67.10",NA
2021,"85950","NORDIC PEARL","2021-05-14","2021-06-11","04","125","28","2021-05-19","49.297533","-126.810350","49.309466","-126.826333","125.000000",21,"1760.000","81.66830","62.00",NA
2021,"85950","NORDIC PEARL","2021-05-14","2021-06-11","04","125","29","2021-05-19","49.337383","-126.848983","49.352900","-126.856183","127.000000",21,"1800.000","83.33500","62.30",NA
2021,"85950","NORDIC PEARL","2021-05-14","2021-06-11","04","125","30","2021-05-19","49.358750","-127.004533","49.342100","-126.996766","135.000000",21,"1940.000","90.00180","60.40",NA
2021,"85950","NORDIC PEARL","2021-05-14","2021-06-11","04","125","31","2021-05-19","49.403716","-126.975033","49.401233","-126.950750","134.000000",22,"1780.000","86.66840","58.10",NA
2021,"85950","NORDIC PEARL","2021-05-14","2021-06-11","04","125","32","2021-05-19","49.392683","-126.833900","49.378983","-126.813000","106.000000",21,"2150.000","96.66860","61.90",NA
2021,"85950","NORDIC PEARL","2021-05-14","2021-06-11","04","124","33","2021-05-19","49.315100","-126.620400","49.301533","-126.600700","91.000000",20,"2080.000","98.33530","65.20",NA
2021,"85950","NORDIC PEARL","2021-05-14","2021-06-11","03","124","34","2021-05-19","49.271833","-126.492316","49.288583","-126.502350","69.800000",21,"2000.000","86.66840","59.70",NA
2021,"85950","NORDIC PEARL","2021-05-14","2021-06-11","03","124","35","2021-05-19","49.278683","-126.506200","49.265116","-126.490600","73.200000",21,"1890.000","85.00170","59.60",NA
2021,"85950","NORDIC PEARL","2021-05-14","2021-06-11","03","124","36","2021-05-19","49.209383","-126.530216","49.192766","-126.521766","107.000000",21,"1950.000","96.66860","65.50",NA
2021,"85950","NORDIC PEARL","2021-05-14","2021-06-11","04","124","37","2021-05-19","49.246416","-126.651216","49.258800","-126.666916","114.000000",20,"1790.000","83.33500","57.50",NA
2021,"85950","NORDIC PEARL","2021-05-14","2021-06-11","04","124","38","2021-05-20","49.208300","-126.677800","49.194333","-126.662483","121.000000",21,"1910.000","90.00180","57.80",NA
2021,"85950","NORDIC PEARL","2021-05-14","2021-06-11","03","124","39","2021-05-20","49.143800","-126.649633","49.146433","-126.675116","132.000000",21,"1880.000","86.66840","64.10",NA
2021,"85950","NORDIC PEARL","2021-05-14","2021-06-11","03","124","40","2021-05-20","49.144233","-126.650066","49.138383","-126.626416","128.000000",18,"1840.000","90.00180","60.50",NA
2021,"85950","NORDIC PEARL","2021-05-14","2021-06-11","03","124","41","2021-05-20","49.072750","-126.629850","49.069950","-126.604450","137.000000",21,"1880.000","93.33520","64.20",NA
2021,"85950","NORDIC PEARL","2021-05-14","2021-06-11","03","124","42","2021-05-20","49.070183","-126.557383","49.070983","-126.529433","136.000000",21,"2040.000","93.33520","62.30",NA
2021,"85950","NORDIC PEARL","2021-05-14","2021-06-11","03","124","43","2021-05-20","49.078400","-126.486716","49.086016","-126.509633","132.000000",21,"1880.000","95.00190","65.70",NA
2021,"85950","NORDIC PEARL","2021-05-14","2021-06-11","03","124","44","2021-05-20","49.091066","-126.472150","49.083066","-126.448266","127.000000",21,"1960.000","93.33520","64.20",NA
2021,"85950","NORDIC PEARL","2021-05-14","2021-06-11","03","124","45","2021-05-20","49.061283","-126.432883","49.045816","-126.421033","131.000000",22,"1930.000","100.00200","67.00",NA
2021,"85950","NORDIC PEARL","2021-05-14","2021-06-11","03","124","46","2021-05-20","48.984966","-126.137383","48.969200","-126.123116","73.700000",21,"2040.000","95.00190","58.80",NA
2021,"85950","NORDIC PEARL","2021-05-14","2021-06-11","03","124","47","2021-05-20","48.960016","-126.135983","48.943350","-126.131283","81.000000",21,"1890.000","95.00190","60.10",NA
2021,"85950","NORDIC PEARL","2021-05-14","2021-06-11","03","123","48","2021-05-22","48.725416","-125.642183","48.717883","-125.667350","173.000000",21,"2030.000","95.00190","62.40",NA
2021,"85950","NORDIC PEARL","2021-05-14","2021-06-11","03","123","49","2021-05-22","48.679783","-125.586783","48.686000","-125.559733","173.000000",20,"2110.000","103.33540","70.30",NA
2021,"85950","NORDIC PEARL","2021-05-14","2021-06-11","03","123","50","2021-05-22","48.669366","-125.514600","48.672900","-125.490316","165.000000",20,"1830.000","88.33510","63.60",NA
2021,"85950","NORDIC PEARL","2021-05-14","2021-06-11","03","123","51","2021-05-22","48.598250","-125.487650","48.594000","-125.462233","141.000000",20,"1930.000","90.00180","60.50",NA
2021,"85950","NORDIC PEARL","2021-05-14","2021-06-11","03","123","53","2021-05-22","48.573616","-125.383150","48.564816","-125.360800","160.000000",20,"1920.000","88.33510","57.50",NA
2021,"85950","NORDIC PEARL","2021-05-14","2021-06-11","03","121","54","2021-05-22","48.500033","-125.364683","48.496800","-125.339133","144.000000",20,"1920.000","83.33500","51.70",NA
2021,"85950","NORDIC PEARL","2021-05-14","2021-06-11","03","121","55","2021-05-22","48.577133","-125.243933","48.589616","-125.262833","115.000000",20,"1970.000","88.33510","56.30",NA
2021,"85950","NORDIC PEARL","2021-05-14","2021-06-11","03","123","56","2021-05-22","48.598966","-125.375016","48.606250","-125.398783","125.000000",20,"1930.000","91.66850","58.90",NA
2021,"85950","NORDIC PEARL","2021-05-14","2021-06-11","03","123","57","2021-05-22","48.694383","-125.453700","48.700733","-125.477100","146.000000",20,"1860.000","86.66840","50.10",NA
2021,"85950","NORDIC PEARL","2021-05-14","2021-06-11","03","123","58","2021-05-23","48.761500","-125.437583","48.743833","-125.447050","106.000000",20,"2080.000","96.66860","69.70",NA
2021,"85950","NORDIC PEARL","2021-05-14","2021-06-11","03","123","59","2021-05-23","48.730633","-125.429033","48.720983","-125.409516","115.000000",21,"1790.000","90.00180","61.80",NA
2021,"85950","NORDIC PEARL","2021-05-14","2021-06-11","03","123","60","2021-05-23","48.702466","-125.244333","48.691833","-125.223233","85.000000",20,"1950.000","86.66840","56.50",NA
2021,"85950","NORDIC PEARL","2021-05-14","2021-06-11","03","121","61","2021-05-23","48.641150","-125.166316","48.632866","-125.142433","96.000000",21,"1990.000","98.33530","60.40",NA
2021,"85950","NORDIC PEARL","2021-05-14","2021-06-11","03","121","62","2021-05-23","48.514550","-125.085900","48.503266","-125.066200","143.000000",20,"1920.000","90.00180","59.40",NA
2021,"85950","NORDIC PEARL","2021-05-14","2021-06-11","03","121","63","2021-05-23","48.483783","-125.110366","48.474400","-125.131983","154.000000",20,"1910.000","90.00180","62.50",NA
2021,"85950","NORDIC PEARL","2021-05-14","2021-06-11","03","121","64","2021-05-23","48.463983","-125.144050","48.457183","-125.167383","151.000000",23,"990.000","95.00190","55.10",NA
2021,"85950","NORDIC PEARL","2021-05-14","2021-06-11","03","121","65","2021-05-23","48.457166","-125.196866","48.459716","-125.168033","151.000000",22,"2150.000","98.33530","61.10",NA
2021,"85950","NORDIC PEARL","2021-05-14","2021-06-11","03","121","66","2021-05-23","48.551566","-124.796200","48.554533","-124.770316","120.000000",21,"1940.000","91.66850","63.50",NA
2021,"85950","NORDIC PEARL","2021-05-14","2021-06-11","03","123","67","2021-05-24","48.495900","-125.417516","48.484250","-125.437600","122.000000",20,"1970.000","93.33520","62.30",NA
2021,"85950","NORDIC PEARL","2021-05-14","2021-06-11","03","123","68","2021-05-24","48.479200","-125.489700","48.473350","-125.516633","93.000000",20,"2090.000","95.00190","63.10",NA
2021,"85950","NORDIC PEARL","2021-05-14","2021-06-11","03","123","69","2021-05-24","48.452700","-125.499700","48.444233","-125.477966","150.000000",20,"1860.000","90.00180","63.60",NA
2021,"85950","NORDIC PEARL","2021-05-14","2021-06-11","03","121","70","2021-05-24","48.429533","-125.446416","48.431983","-125.420183","155.000000",20,"1960.000","90.00180","63.90",NA
2021,"85950","NORDIC PEARL","2021-05-14","2021-06-11","03","121","71","2021-05-24","48.419100","-125.303633","48.407616","-125.284766","169.000000",20,"1890.000","91.66850","59.50",NA
2021,"85950","NORDIC PEARL","2021-05-14","2021-06-11","03","121","72","2021-05-24","48.314183","-125.499316","48.305833","-125.522516","128.000000",20,"1960.000","90.00180","63.20",NA
2021,"85950","NORDIC PEARL","2021-05-14","2021-06-11","03","121","73","2021-05-24","48.345883","-125.560433","48.338050","-125.583600","142.000000",20,"1930.000","88.33510","61.90",NA
